date,trades_count,pnl_day_dollars,equity_eod
2020-03-15,0,0.0,40143.5
2020-03-16,2,3640.0,43783.5
2020-03-17,1,-2160.0,41623.5
2020-03-18,1,-2080.0,39543.5
2020-03-19,0,0.0,39543.5
2020-03-20,1,-1960.0,37583.5
2020-03-21,0,0.0,37583.5
2020-03-22,1,-1840.0,35743.5
2020-03-23,1,-1760.0,33983.5
2020-03-24,0,0.0,33983.5
2020-03-25,0,0.0,33983.5
2020-03-26,0,0.0,33983.5
2020-03-27,0,0.0,33983.5
2020-03-28,0,0.0,33983.5
2020-03-29,0,0.0,33983.5
2020-03-30,0,0.0,33983.5
2020-03-31,0,0.0,33983.5
2020-04-01,0,0.0,33983.5
2020-04-02,0,0.0,33983.5
2020-04-03,0,0.0,33983.5
2020-04-04,0,0.0,33983.5
2020-04-05,0,0.0,33983.5
2020-04-06,0,0.0,33983.5
2020-04-07,1,-1680.0,32303.5
2020-04-08,0,0.0,32303.5
2020-04-09,0,0.0,32303.5
2020-04-10,0,0.0,32303.5
2020-04-11,0,0.0,32303.5
2020-04-12,0,0.0,32303.5
2020-04-13,0,0.0,32303.5
2020-04-14,1,4800.0,37103.5
2020-04-15,1,-1840.0,35263.5
2020-04-16,1,-660.0,34603.5
2020-04-17,0,0.0,34603.5
2020-04-18,0,0.0,34603.5
2020-04-19,1,-1720.0,32883.5
2020-04-20,0,0.0,32883.5
2020-04-21,1,-1640.0,31243.5
2020-04-22,0,0.0,31243.5
2020-04-23,1,-1560.0,29683.5
2020-04-24,0,0.0,29683.5
2020-04-25,0,0.0,29683.5
2020-04-26,2,2720.0,32403.5
2020-04-27,0,0.0,32403.5
2020-04-28,0,0.0,32403.5
2020-04-29,0,0.0,32403.5
2020-04-30,1,-1600.0,30803.5
2020-05-01,0,0.0,30803.5
2020-05-02,0,0.0,30803.5
2020-05-03,1,-1520.0,29283.5
2020-05-04,2,2640.0,31923.5
2020-05-05,0,0.0,31923.5
2020-05-06,2,-3040.0,28883.5
2020-05-07,0,0.0,28883.5
2020-05-08,0,0.0,28883.5
2020-05-09,0,0.0,28883.5
2020-05-10,0,0.0,28883.5
2020-05-11,1,4320.0,33203.5
2020-05-12,0,0.0,33203.5
2020-05-13,1,-1640.0,31563.5
2020-05-14,1,-1560.0,30003.5
2020-05-15,0,0.0,30003.5
2020-05-16,0,0.0,30003.5
2020-05-17,0,0.0,30003.5
2020-05-18,1,-1480.0,28523.5
2020-05-19,1,-1400.0,27123.5
2020-05-20,2,-2600.0,24523.5
2020-05-21,1,-1200.0,23323.5
2020-05-22,0,0.0,23323.5
2020-05-23,0,0.0,23323.5
2020-05-24,1,-1160.0,22163.5
2020-05-25,0,0.0,22163.5
2020-05-26,1,-1080.0,21083.5
2020-05-27,1,3120.0,24203.5
2020-05-28,3,-3400.0,20803.5
2020-05-29,0,0.0,20803.5
2020-05-30,0,0.0,20803.5
2020-05-31,0,0.0,20803.5
2020-06-01,0,0.0,20803.5
2020-06-02,0,0.0,20803.5
2020-06-03,2,-2000.0,18803.5
2020-06-04,0,0.0,18803.5
2020-06-05,0,0.0,18803.5
2020-06-06,0,0.0,18803.5
2020-06-07,1,2760.0,21563.5
2020-06-08,1,-1040.0,20523.5
2020-06-09,1,-1000.0,19523.5
2020-06-10,0,0.0,19523.5
2020-06-11,1,-960.0,18563.5
2020-06-12,0,0.0,18563.5
2020-06-13,0,0.0,18563.5
2020-06-14,0,0.0,18563.5
2020-06-15,0,0.0,18563.5
2020-06-16,1,-920.0,17643.5
2020-06-17,1,-880.0,16763.5
2020-06-18,2,1480.0,18243.5
2020-06-19,0,0.0,18243.5
2020-06-20,0,0.0,18243.5
2020-06-21,0,0.0,18243.5
2020-06-22,0,0.0,18243.5
