combo_id,n_trades,gross_sharpe,mean_gross,std_gross,win_rate,entry_timing_offset,fill_slippage_ticks,cooldown_after_exit_bars
773,132,0.5738923864687883,676.7093180681794,5622.57301558974,0.25,1,1,10
850,115,0.5585064095084638,613.3329930538655,4887.576083211041,0.28695652173913044,0,1,3
444,206,0.5322722020818015,484.8028259520675,5425.520541715085,0.22815533980582525,1,1,3
392,230,0.5241815960940395,462.20450095701653,5549.997205051428,0.21739130434782608,1,0,10
898,795,0.5079377377157658,200.96979934721116,4629.992929944479,0.2528301886792453,1,0,3
647,66,0.5054746017068604,605.1024158510725,4036.2490968476436,0.36363636363636365,0,1,3
81,482,0.5039159584386773,239.02506835725754,4322.0053781588895,0.2946058091286307,0,1,3
407,306,0.5008456392113355,351.2284122235841,5091.232166188377,0.21895424836601307,2,1,0
799,613,0.4963748886727552,112.36455491552248,2326.088399472791,0.4698205546492659,1,1,0
1463,151,0.4929518518895082,332.74491978879104,3442.48336016533,0.23841059602649006,1,2,3
1069,167,0.4899867025058004,472.12338189372804,5167.802358720924,0.2275449101796407,0,2,10
839,341,0.47648925121951957,277.0869132560889,4456.732224190578,0.2756598240469208,2,2,10
991,1286,0.4652050260514305,83.90460847068947,2684.3450886243754,0.46500777604976673,1,0,3
622,139,0.46200467764966485,340.37320993968046,3604.8968531301325,0.23741007194244604,2,2,10
1314,272,0.44714517684724,146.61085179023362,2244.287359304871,0.5036764705882353,2,1,3
253,439,0.4397043898696768,235.99177426855428,4667.074881599852,0.2528473804100228,2,1,3
435,254,0.43776747807556654,275.7904224244837,4167.052660249896,0.28346456692913385,0,2,10
518,159,0.4377301430368562,438.63531103856775,5244.1142327183425,0.22641509433962265,2,0,10
586,232,0.4371727338984746,318.10735480688294,4599.8225736604,0.27586206896551724,0,0,3
419,109,0.4341904366385873,373.5692405878938,3728.0398836078757,0.1743119266055046,1,0,10
591,95,0.4285306381450279,415.5751768427586,3922.888535961554,0.35789473684210527,0,1,0
